                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    130,                0.49476,                0.40086,                0.93211,                0.81965,                0.80688,                0.88257,                0.76444,                0.55733,                0.57275,                0.92441,              0.0081756,              0.0081756,              0.0081756
                    131,                0.49733,                0.40226,                0.92755,                0.82012,                0.82318,                0.88788,                0.76952,                 0.5584,                0.54859,                0.92778,              0.0081614,              0.0081614,              0.0081614
                    132,                0.50232,                0.40257,                0.93464,                0.79834,                0.84481,                0.88859,                 0.7686,                0.55783,                0.55124,                0.93051,              0.0081473,              0.0081473,              0.0081473
                    133,                0.50234,                0.40252,                0.92793,                0.83544,                0.79589,                0.89242,                0.77019,                0.55366,                0.53373,                0.92987,              0.0081331,              0.0081331,              0.0081331
                    134,                0.49045,                0.40197,                0.92683,                0.83484,                0.79167,                0.88404,                0.76599,                0.55243,                0.57304,                  0.928,               0.008119,               0.008119,               0.008119
                    135,                0.48021,                0.40012,                0.92464,                 0.8062,                 0.8285,                0.90045,                0.77927,                0.54832,                0.53204,                0.92628,              0.0081049,              0.0081049,              0.0081049
                    136,                0.49024,                0.39029,                0.92797,                0.78105,                0.85085,                 0.8907,                 0.7746,                0.54978,                0.57034,                0.92545,              0.0080907,              0.0080907,              0.0080907
                    137,                  0.486,                 0.4001,                0.92414,                0.82685,                0.80737,                0.88534,                0.77016,                0.55284,                0.57513,                0.92977,              0.0080766,              0.0080766,              0.0080766
                    138,                0.48832,                0.39988,                0.92662,                0.82923,                0.81225,                0.88994,                0.77454,                0.54896,                0.54894,                0.92444,              0.0080624,              0.0080624,              0.0080624
                    139,                 0.4936,                0.40156,                0.92375,                 0.8116,                0.81341,                0.88543,                0.77326,                0.55257,                0.57268,                0.92625,              0.0080483,              0.0080483,              0.0080483
                    140,                0.49094,                0.39827,                0.92942,                0.84999,                0.78442,                0.89026,                0.77225,                 0.5615,                0.54685,                0.93318,              0.0080341,              0.0080341,              0.0080341
                    141,                0.48482,                0.39379,                0.92397,                0.82586,                0.82367,                0.89077,                0.77349,                0.55637,                0.54542,                0.93001,                0.00802,                0.00802,                0.00802
